checkpoint (in update steps),metric_name,metric
0,acc,0.3606010016694491
10,acc,0.3622704507512521
20,acc,0.347245409015025
40,acc,0.332220367278798
100,acc,0.2570951585976628
200,acc,0.2904841402337229
400,acc,0.3088480801335559
800,acc,0.2320534223706176
1600,acc,0.2186978297161936
3200,acc,0.2303839732888147
6400,acc,0.4106844741235392
12800,acc,0.340567612687813
20000,acc,0.4490818030050083
40000,acc,0.4624373956594323
60000,acc,0.4390651085141903
66694,acc,0.4841402337228714
80000,acc,0.4958263772954925
100000,acc,0.4924874791318864
120000,acc,0.4908180300500834
133388,acc,0.4624373956594323
140000,acc,0.5041736227045075
160000,acc,0.5041736227045075
180000,acc,0.4524207011686144
200000,acc,0.4824707846410684
200082,acc,0.4474123539232053
220000,acc,0.4824707846410684
240000,acc,0.5158597662771286
260000,acc,0.4958263772954925
266776,acc,0.5175292153589316
280000,acc,0.5141903171953256
300000,acc,0.4808013355592654
320000,acc,0.5108514190317195
340000,acc,0.5058430717863105
360000,acc,0.4808013355592654
380000,acc,0.5175292153589316
400000,acc,0.5459098497495827
420000,acc,0.5242070116861436
440000,acc,0.5475792988313857
460000,acc,0.5475792988313857
480000,acc,0.4507512520868113
500000,acc,0.5358931552587646
520000,acc,0.5392320534223706
540000,acc,0.5325542570951586
560000,acc,0.5041736227045075
580000,acc,0.5542570951585977
600000,acc,0.5425709515859767
620000,acc,0.5292153589315526
640000,acc,0.5008347245409015
660000,acc,0.4924874791318864
680000,acc,0.5342237061769616
700000,acc,0.5075125208681135
720000,acc,0.5425709515859767
740000,acc,0.5141903171953256
760000,acc,0.5075125208681135
780000,acc,0.5258764607679466
800000,acc,0.5242070116861436
820000,acc,0.5292153589315526
840000,acc,0.5191986644407346
860000,acc,0.4924874791318864
880000,acc,0.5392320534223706
900000,acc,0.5325542570951586
920000,acc,0.5409015025041736
940000,acc,0.5409015025041736
960000,acc,0.5358931552587646
980000,acc,0.5375626043405676
1000000,acc,0.5358931552587646
