scenario,metric_name,metric
STORIES (12GB),acc,0.519434628975265
STORIES (12GB),acc,0.5477031802120141
STORIES (12GB),acc,0.5159010600706714
STORIES (12GB),acc,0.5441696113074205
STORIES (12GB),acc,0.5441696113074205
STORIES (12GB),acc,0.508833922261484
STORIES (12GB),acc,0.5265017667844523
STORIES (12GB),acc,0.519434628975265
STORIES (12GB),acc,0.5123674911660777
STORIES (12GB),acc,0.558303886925795
STORIES (12GB),acc,0.5477031802120141
STORIES (12GB),acc,0.5512367491166078
STORIES (12GB),acc,0.5618374558303887
STORIES (12GB),acc,0.5441696113074205
STORIES (12GB),acc,0.558303886925795
STORIES (12GB),acc,0.5265017667844523
STORIES (12GB),acc,0.5335689045936396
NEWS+WIKI+STORIES (36GB),acc,0.5371024734982333
NEWS+WIKI+STORIES (36GB),acc,0.5406360424028268
NEWS+WIKI+STORIES (36GB),acc,0.5406360424028268
NEWS+WIKI+STORIES (36GB),acc,0.5795053003533569
Small WIKI (4GB),acc,0.519434628975265
Small WIKI (4GB),acc,0.558303886925795
Small WIKI (4GB),acc,0.5265017667844523
Small WIKI (4GB),acc,0.5300353356890459
Small WIKI (4GB),acc,0.519434628975265
Small WIKI (4GB),acc,0.5123674911660777
Small WIKI (4GB),acc,0.5441696113074205
Small WIKI (4GB),acc,0.5300353356890459
Small WIKI (4GB),acc,0.5335689045936396
Small WIKI (4GB),acc,0.5441696113074205
Small WIKI (4GB),acc,0.5053003533568905
Small WIKI (4GB),acc,0.5441696113074205
Small WIKI (4GB),acc,0.5371024734982333
Small WIKI (4GB),acc,0.5371024734982333
Small WIKI (4GB),acc,0.5265017667844523
Small WIKI (4GB),acc,0.5159010600706714
Small WIKI (4GB),acc,0.5441696113074205
Small WIKI (4GB),acc,0.5406360424028268
Small WIKI (4GB),acc,0.5265017667844523
Small WIKI (4GB),acc,0.5371024734982333
Small WIKI (4GB),acc,0.5229681978798587
Small WIKI (4GB),acc,0.5300353356890459
Small WIKI (4GB),acc,0.5159010600706714
Small WIKI (4GB),acc,0.5441696113074205
Small WIKI (4GB),acc,0.5229681978798587
Small WIKI (4GB),acc,0.5335689045936396
Small WIKI (4GB),acc,0.5512367491166078
Small WIKI (4GB),acc,0.508833922261484
Small WIKI (4GB),acc,0.5159010600706714
Small WIKI (4GB),acc,0.5017667844522968
Small WIKI (4GB),acc,0.5441696113074205
Small WIKI (4GB),acc,0.5335689045936396
Small WIKI (4GB),acc,0.5371024734982333
Small WIKI (4GB),acc,0.5406360424028268
Small WIKI (4GB),acc,0.5335689045936396
Small WIKI (4GB),acc,0.5371024734982333
Small WIKI (4GB),acc,0.5477031802120141
Small WIKI (4GB),acc,0.5300353356890459
Small WIKI (4GB),acc,0.5406360424028268
Small WIKI (4GB),acc,0.5123674911660777
Small WIKI (4GB),acc,0.5265017667844523
Small WIKI (4GB),acc,0.5300353356890459
Small WIKI (4GB),acc,0.5265017667844523
Small WIKI (4GB),acc,0.5265017667844523
NEWS (12GB),acc,0.48056537102473496
NEWS (12GB),acc,0.47703180212014135
NEWS (12GB),acc,0.49469964664310956
NEWS (12GB),acc,0.49823321554770317
NEWS (12GB),acc,0.49823321554770317
NEWS (12GB),acc,0.48056537102473496
NEWS (12GB),acc,0.49469964664310956
WIKI (12GB),acc,0.48056537102473496
WIKI (12GB),acc,0.4840989399293286
WIKI (12GB),acc,0.5053003533568905
WIKI (12GB),acc,0.4911660777385159
WIKI (12GB),acc,0.49823321554770317
WIKI (12GB),acc,0.5017667844522968
WIKI (12GB),acc,0.5159010600706714
WIKI (12GB),acc,0.519434628975265
WIKI (12GB),acc,0.4911660777385159
WIKI (12GB),acc,0.519434628975265
WIKI (12GB),acc,0.49823321554770317
WIKI (12GB),acc,0.5017667844522968
WIKI (12GB),acc,0.5159010600706714
WIKI (12GB),acc,0.5123674911660777
WIKI (12GB),acc,0.5053003533568905
WIKI (12GB),acc,0.47703180212014135
WIKI (12GB),acc,0.508833922261484
WIKI (12GB),acc,0.4911660777385159
WIKI (12GB),acc,0.5229681978798587
WIKI (12GB),acc,0.5053003533568905
WIKI (12GB),acc,0.49823321554770317
WIKI (12GB),acc,0.508833922261484
WIKI (12GB),acc,0.4840989399293286
WIKI (12GB),acc,0.508833922261484
WIKI (12GB),acc,0.5017667844522968
WIKI (12GB),acc,0.5017667844522968
WIKI (12GB),acc,0.5017667844522968
WIKI (12GB),acc,0.47703180212014135
WIKI (12GB),acc,0.5123674911660777
ALL (161GB),acc,0.508833922261484
ALL (161GB),acc,0.48056537102473496
ALL (161GB),acc,0.5300353356890459
ALL (161GB),acc,0.5724381625441696
ALL (161GB),acc,0.5477031802120141
ALL (161GB),acc,0.48056537102473496
ALL (161GB),acc,0.48056537102473496
ALL (161GB),acc,0.5300353356890459
ALL (161GB),acc,0.49469964664310956
ALL (161GB),acc,0.5512367491166078
ALL (161GB),acc,0.5441696113074205
ALL (161GB),acc,0.5477031802120141
ALL (161GB),acc,0.558303886925795
ALL (161GB),acc,0.508833922261484
ALL (161GB),acc,0.5547703180212014
ALL (161GB),acc,0.5618374558303887
ALL (161GB),acc,0.5618374558303887
ALL (161GB),acc,0.5653710247349824
ALL (161GB),acc,0.508833922261484
ALL (161GB),acc,0.5547703180212014
ALL (161GB),acc,0.558303886925795
ALL (161GB),acc,0.5653710247349824
ALL (161GB),acc,0.5159010600706714
ALL (161GB),acc,0.5653710247349824
ALL (161GB),acc,0.5123674911660777
ALL (161GB),acc,0.49823321554770317
ALL (161GB),acc,0.5653710247349824
ALL (161GB),acc,0.5724381625441696
ALL (161GB),acc,0.49469964664310956
ALL (161GB),acc,0.5512367491166078
ALL (161GB),acc,0.5724381625441696
ALL (161GB),acc,0.5759717314487632
ALL (161GB),acc,0.5547703180212014
ALL (161GB),acc,0.4911660777385159
ALL (161GB),acc,0.568904593639576
ALL (161GB),acc,0.558303886925795
ALL (161GB),acc,0.5724381625441696
ALL (161GB),acc,0.5053003533568905
ALL (161GB),acc,0.5795053003533569
ALL (161GB),acc,0.5618374558303887
ALL (161GB),acc,0.5512367491166078
ALL (161GB),acc,0.558303886925795
ALL (161GB),acc,0.5724381625441696
ALL (161GB),acc,0.5477031802120141
ALL (161GB),acc,0.5795053003533569
ALL (161GB),acc,0.5017667844522968
ALL (161GB),acc,0.5512367491166078
ALL (161GB),acc,0.568904593639576
ALL (161GB),acc,0.5547703180212014
ALL (161GB),acc,0.568904593639576
ALL (161GB),acc,0.5512367491166078
ALL (161GB),acc,0.5618374558303887
ALL (161GB),acc,0.5653710247349824
ALL (161GB),acc,0.5053003533568905
ALL (161GB),acc,0.5547703180212014
ALL (161GB),acc,0.558303886925795
ALL (161GB),acc,0.5795053003533569
ALL (161GB),acc,0.5512367491166078
ALL (161GB),acc,0.5371024734982333
ALL (161GB),acc,0.49823321554770317
ALL (161GB),acc,0.568904593639576
ALL (161GB),acc,0.5441696113074205
STORIES (12GB),acc,0.4840989399293286
STORIES (12GB),acc,0.4840989399293286
STORIES (12GB),acc,0.48056537102473496
STORIES (12GB),acc,0.4840989399293286
STORIES (12GB),acc,0.49823321554770317
STORIES (12GB),acc,0.4911660777385159
STORIES (12GB),acc,0.49469964664310956
STORIES (12GB),acc,0.5017667844522968
NEWS+WIKI+STORIES (36GB),acc,0.5159010600706714
NEWS+WIKI+STORIES (36GB),acc,0.5053003533568905
NEWS+WIKI+STORIES (36GB),acc,0.558303886925795
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.5335689045936396
NEWS+WIKI+STORIES (36GB),acc,0.5053003533568905
NEWS+WIKI+STORIES (36GB),acc,0.508833922261484
NEWS+WIKI+STORIES (36GB),acc,0.5441696113074205
NEWS+WIKI+STORIES (36GB),acc,0.4911660777385159
NEWS+WIKI+STORIES (36GB),acc,0.5406360424028268
NEWS+WIKI+STORIES (36GB),acc,0.5795053003533569
NEWS+WIKI+STORIES (36GB),acc,0.5759717314487632
NEWS+WIKI+STORIES (36GB),acc,0.5512367491166078
NEWS+WIKI+STORIES (36GB),acc,0.5123674911660777
NEWS+WIKI+STORIES (36GB),acc,0.5724381625441696
NEWS+WIKI+STORIES (36GB),acc,0.5830388692579506
NEWS+WIKI+STORIES (36GB),acc,0.5971731448763251
NEWS+WIKI+STORIES (36GB),acc,0.568904593639576
NEWS+WIKI+STORIES (36GB),acc,0.4911660777385159
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.568904593639576
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.5300353356890459
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.5265017667844523
NEWS+WIKI+STORIES (36GB),acc,0.5017667844522968
NEWS+WIKI+STORIES (36GB),acc,0.5618374558303887
NEWS+WIKI+STORIES (36GB),acc,0.558303886925795
NEWS+WIKI+STORIES (36GB),acc,0.5017667844522968
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.5724381625441696
NEWS+WIKI+STORIES (36GB),acc,0.558303886925795
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.5159010600706714
NEWS+WIKI+STORIES (36GB),acc,0.5441696113074205
NEWS+WIKI+STORIES (36GB),acc,0.5795053003533569
NEWS+WIKI+STORIES (36GB),acc,0.5477031802120141
NEWS+WIKI+STORIES (36GB),acc,0.5406360424028268
NEWS+WIKI+STORIES (36GB),acc,0.558303886925795
NEWS+WIKI+STORIES (36GB),acc,0.5759717314487632
NEWS+WIKI+STORIES (36GB),acc,0.5795053003533569
NEWS+WIKI+STORIES (36GB),acc,0.5759717314487632
NEWS+WIKI+STORIES (36GB),acc,0.558303886925795
NEWS+WIKI+STORIES (36GB),acc,0.558303886925795
NEWS+WIKI+STORIES (36GB),acc,0.5830388692579506
NEWS+WIKI+STORIES (36GB),acc,0.49469964664310956
NEWS+WIKI+STORIES (36GB),acc,0.568904593639576
NEWS+WIKI+STORIES (36GB),acc,0.5724381625441696
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.5865724381625441
NEWS+WIKI+STORIES (36GB),acc,0.5512367491166078
NEWS+WIKI+STORIES (36GB),acc,0.5477031802120141
NEWS+WIKI+STORIES (36GB),acc,0.5759717314487632
NEWS+WIKI+STORIES (36GB),acc,0.5159010600706714
NEWS+WIKI+STORIES (36GB),acc,0.568904593639576
NEWS+WIKI+STORIES (36GB),acc,0.5653710247349824
NEWS+WIKI+STORIES (36GB),acc,0.5759717314487632
NEWS+WIKI+STORIES (36GB),acc,0.5441696113074205
NEWS+WIKI+STORIES (36GB),acc,0.5512367491166078
NEWS+WIKI+STORIES (36GB),acc,0.508833922261484
NEWS+WIKI+STORIES (36GB),acc,0.568904593639576
NEWS+WIKI+STORIES (36GB),acc,0.5512367491166078
Small WIKI (4GB),acc,0.48056537102473496
Small WIKI (4GB),acc,0.4840989399293286
Small WIKI (4GB),acc,0.48056537102473496
Small WIKI (4GB),acc,0.4911660777385159
Small WIKI (4GB),acc,0.5053003533568905
Small WIKI (4GB),acc,0.5053003533568905
Small WIKI (4GB),acc,0.48056537102473496
Small WIKI (4GB),acc,0.49823321554770317
