scenario,metric_name,metric
NEWS (12GB),acc,0.9016393442622951
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.8633879781420765
NEWS (12GB),acc,0.8907103825136612
NEWS (12GB),acc,0.825136612021858
NEWS (12GB),acc,0.8907103825136612
NEWS (12GB),acc,0.8743169398907104
NEWS (12GB),acc,0.6338797814207651
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.825136612021858
NEWS (12GB),acc,0.8961748633879781
NEWS (12GB),acc,0.9180327868852459
NEWS (12GB),acc,0.9180327868852459
NEWS (12GB),acc,0.8743169398907104
NEWS (12GB),acc,0.8852459016393442
NEWS (12GB),acc,0.8306010928961749
NEWS (12GB),acc,0.8961748633879781
NEWS (12GB),acc,0.6939890710382514
NEWS (12GB),acc,0.8142076502732241
NEWS (12GB),acc,0.8524590163934426
NEWS (12GB),acc,0.8961748633879781
NEWS (12GB),acc,0.8688524590163934
NEWS (12GB),acc,0.8961748633879781
NEWS (12GB),acc,0.9180327868852459
NEWS (12GB),acc,0.9016393442622951
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.8852459016393442
NEWS (12GB),acc,0.8907103825136612
NEWS (12GB),acc,0.8961748633879781
NEWS (12GB),acc,0.825136612021858
NEWS (12GB),acc,0.8852459016393442
NEWS (12GB),acc,0.7595628415300546
NEWS (12GB),acc,0.9016393442622951
NEWS (12GB),acc,0.912568306010929
NEWS (12GB),acc,0.8852459016393442
NEWS (12GB),acc,0.7978142076502732
NEWS (12GB),acc,0.8633879781420765
NEWS (12GB),acc,0.8142076502732241
NEWS (12GB),acc,0.8743169398907104
NEWS (12GB),acc,0.8688524590163934
NEWS (12GB),acc,0.9016393442622951
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.8907103825136612
NEWS (12GB),acc,0.8852459016393442
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.907103825136612
NEWS (12GB),acc,0.907103825136612
WIKI (12GB),acc,0.8633879781420765
