checkpoint (in update steps),metric_name,metric
0,acc,0.2795031055900621
10,acc,0.3416149068322981
20,acc,0.3498964803312629
40,acc,0.2774327122153209
100,acc,0.3043478260869565
200,acc,0.3768115942028985
400,acc,0.3084886128364389
800,acc,0.3995859213250518
1600,acc,0.3747412008281574
3200,acc,0.3167701863354037
6400,acc,0.3250517598343685
12800,acc,0.3271221532091097
20000,acc,0.2898550724637681
40000,acc,0.3188405797101449
60000,acc,0.3498964803312629
80000,acc,0.2774327122153209
100000,acc,0.3043478260869565
120000,acc,0.3002070393374741
140000,acc,0.3084886128364389
160000,acc,0.3540372670807453
180000,acc,0.3126293995859213
200000,acc,0.2629399585921325
220000,acc,0.3229813664596273
240000,acc,0.2877846790890269
260000,acc,0.2815734989648033
280000,acc,0.3768115942028985
300000,acc,0.3043478260869565
320000,acc,0.2670807453416149
340000,acc,0.2960662525879917
360000,acc,0.3416149068322981
380000,acc,0.3291925465838509
400000,acc,0.3188405797101449
420000,acc,0.2877846790890269
440000,acc,0.3167701863354037
460000,acc,0.2670807453416149
480000,acc,0.3354037267080745
500000,acc,0.3374741200828157
520000,acc,0.3229813664596273
540000,acc,0.3022774327122153
560000,acc,0.2712215320910973
580000,acc,0.2960662525879917
600000,acc,0.3706004140786749
620000,acc,0.2981366459627329
640000,acc,0.3809523809523809
660000,acc,0.2422360248447205
680000,acc,0.2587991718426501
700000,acc,0.3374741200828157
720000,acc,0.3333333333333333
740000,acc,0.3084886128364389
760000,acc,0.3540372670807453
780000,acc,0.3457556935817805
800000,acc,0.3167701863354037
820000,acc,0.2484472049689441
840000,acc,0.2836438923395445
860000,acc,0.3664596273291925
880000,acc,0.3043478260869565
900000,acc,0.3747412008281574
920000,acc,0.2546583850931677
940000,acc,0.3933747412008281
960000,acc,0.2339544513457556
980000,acc,0.2960662525879917
1000000,acc,0.3581780538302277
