checkpoint (in update steps),metric_name,metric
0,acc,0.33250865907966354
10,acc,0.3320138545274616
20,acc,0.33547748639287484
40,acc,0.3236021771400297
100,acc,0.32558139534883723
200,acc,0.31568530430479963
400,acc,0.3206333498268184
800,acc,0.3132112815437902
22746,acc,0.3250865907966353
45492,acc,0.3320138545274616
68238,acc,0.3359722909450767
90984,acc,0.34685799109351806
113730,acc,0.34537357743691244
136476,acc,0.3607125185551707
159222,acc,0.35477486392874813
181968,acc,0.34685799109351806
204714,acc,0.36961900049480456
227460,acc,0.3656605640771895
250206,acc,0.36219693221177635
272952,acc,0.3508164275111331
295698,acc,0.35526966848095004
318444,acc,0.36516575952498764
341190,acc,0.3508164275111331
363936,acc,0.3582384957941613
386682,acc,0.3785254824344384
409428,acc,0.3587333003463632
432174,acc,0.37506185056902525
454920,acc,0.38347352795645717
477666,acc,0.3755566551212271
500412,acc,0.37506185056902525
523158,acc,0.37654626422563087
545904,acc,0.37258782780801586
568650,acc,0.38446313706086094
591396,acc,0.37803067788223654
614142,acc,0.38495794161306285
636888,acc,0.38446313706086094
659634,acc,0.37209302325581395
682380,acc,0.3839683325086591
705126,acc,0.3913904007916873
727872,acc,0.388421573478476
750618,acc,0.3938644235526967
773364,acc,0.38347352795645717
796110,acc,0.38347352795645717
818856,acc,0.39040079168728353
841602,acc,0.396833250865908
864348,acc,0.38792676892627415
887094,acc,0.39238000989609106
909840,acc,0.3983176645225136
932586,acc,0.3908955962394854
955332,acc,0.38495794161306285
978078,acc,0.39238000989609106
1000824,acc,0.39238000989609106
