checkpoint (in update steps),metric_name,metric
0,acc,0.33250865907966354
10,acc,0.33003463631865415
20,acc,0.33547748639287484
40,acc,0.32261256803562594
100,acc,0.3285502226620485
200,acc,0.3280554181098466
400,acc,0.32459178624443347
800,acc,0.30677882236516574
21085,acc,0.32261256803562594
42170,acc,0.318159327065809
63255,acc,0.3310242454230579
84340,acc,0.3458683819891143
105425,acc,0.3419099455714993
126510,acc,0.3379515091538842
147595,acc,0.3508164275111331
168680,acc,0.351311232063335
189765,acc,0.36516575952498764
210850,acc,0.35724888668975757
231935,acc,0.3686293913904008
253020,acc,0.35724888668975757
274105,acc,0.3809995051954478
295190,acc,0.37456704601682334
316275,acc,0.37654626422563087
337360,acc,0.3785254824344384
358445,acc,0.36516575952498764
379530,acc,0.37209302325581395
400615,acc,0.376051459673429
421700,acc,0.3785254824344384
442785,acc,0.3740722414646215
463870,acc,0.3839683325086591
484955,acc,0.3740722414646215
506040,acc,0.37753587333003463
527125,acc,0.3656605640771895
548210,acc,0.3770410687778328
569295,acc,0.38644235526966847
590380,acc,0.3770410687778328
611465,acc,0.38644235526966847
632550,acc,0.388421573478476
653635,acc,0.38347352795645717
674720,acc,0.37753587333003463
695805,acc,0.38743196437407224
716890,acc,0.38446313706086094
737975,acc,0.3839683325086591
759060,acc,0.37654626422563087
780145,acc,0.38792676892627415
801230,acc,0.3829787234042553
822315,acc,0.3785254824344384
843400,acc,0.3859475507174666
864485,acc,0.38347352795645717
885570,acc,0.3829787234042553
906655,acc,0.3854527461652647
927740,acc,0.38743196437407224
948825,acc,0.388421573478476
969910,acc,0.38644235526966847
990995,acc,0.38446313706086094
1012080,acc,0.38446313706086094
