scenario,metric_name,metric
NEWS (12GB),acc,0.3854527461652647
NEWS (12GB),acc,0.38743196437407224
NEWS (12GB),acc,0.35724888668975757
NEWS (12GB),acc,0.36516575952498764
NEWS (12GB),acc,0.351311232063335
NEWS (12GB),acc,0.3770410687778328
NEWS (12GB),acc,0.3740722414646215
NEWS (12GB),acc,0.32261256803562594
NEWS (12GB),acc,0.3770410687778328
NEWS (12GB),acc,0.3379515091538842
NEWS (12GB),acc,0.376051459673429
NEWS (12GB),acc,0.388421573478476
NEWS (12GB),acc,0.3829787234042553
NEWS (12GB),acc,0.38644235526966847
NEWS (12GB),acc,0.37209302325581395
NEWS (12GB),acc,0.3508164275111331
NEWS (12GB),acc,0.3785254824344384
NEWS (12GB),acc,0.33250865907966354
NEWS (12GB),acc,0.36516575952498764
NEWS (12GB),acc,0.3785254824344384
NEWS (12GB),acc,0.38644235526966847
NEWS (12GB),acc,0.3686293913904008
NEWS (12GB),acc,0.38743196437407224
NEWS (12GB),acc,0.38446313706086094
NEWS (12GB),acc,0.3839683325086591
NEWS (12GB),acc,0.37753587333003463
NEWS (12GB),acc,0.37456704601682334
NEWS (12GB),acc,0.3809995051954478
NEWS (12GB),acc,0.3656605640771895
NEWS (12GB),acc,0.3419099455714993
NEWS (12GB),acc,0.3839683325086591
NEWS (12GB),acc,0.318159327065809
NEWS (12GB),acc,0.38446313706086094
NEWS (12GB),acc,0.3859475507174666
NEWS (12GB),acc,0.3740722414646215
NEWS (12GB),acc,0.3310242454230579
NEWS (12GB),acc,0.37753587333003463
NEWS (12GB),acc,0.3458683819891143
NEWS (12GB),acc,0.35724888668975757
NEWS (12GB),acc,0.37654626422563087
NEWS (12GB),acc,0.38347352795645717
NEWS (12GB),acc,0.38644235526966847
NEWS (12GB),acc,0.38446313706086094
NEWS (12GB),acc,0.38792676892627415
NEWS (12GB),acc,0.388421573478476
NEWS (12GB),acc,0.3785254824344384
NEWS (12GB),acc,0.3829787234042553
NEWS (12GB),acc,0.38347352795645717
NEWS (12GB),acc,0.37654626422563087
WIKI (12GB),acc,0.34240475012370114
WIKI (12GB),acc,0.3671449777337952
WIKI (12GB),acc,0.34240475012370114
WIKI (12GB),acc,0.3681345868381989
WIKI (12GB),acc,0.3839683325086591
WIKI (12GB),acc,0.3334982681840673
WIKI (12GB),acc,0.35230084116773874
WIKI (12GB),acc,0.34388916378030676
WIKI (12GB),acc,0.36912419594260265
WIKI (12GB),acc,0.37209302325581395
WIKI (12GB),acc,0.3641761504205839
WIKI (12GB),acc,0.3542800593765463
WIKI (12GB),acc,0.36665017318159326
WIKI (12GB),acc,0.33250865907966354
WIKI (12GB),acc,0.34982681840672936
WIKI (12GB),acc,0.3612073231073726
WIKI (12GB),acc,0.36961900049480456
WIKI (12GB),acc,0.3433943592281049
WIKI (12GB),acc,0.38050470064324593
WIKI (12GB),acc,0.37258782780801586
WIKI (12GB),acc,0.37357743691241957
WIKI (12GB),acc,0.3656605640771895
