checkpoint (in update steps),metric_name,metric
996396,acc,0.7674285714285715
1019568,acc,0.7667142857142857
231720,acc,0.749
393924,acc,0.7617142857142858
185376,acc,0.7895714285714285
648816,acc,0.7168571428571429
486612,acc,0.7838571428571429
23172,acc,0.6937142857142857
602472,acc,0.7448571428571428
139032,acc,0.7665714285714287
440268,acc,0.7658571428571428
973224,acc,0.7775714285714285
625644,acc,0.7608571428571429
417096,acc,0.8175714285714285
162204,acc,0.8004285714285714
463440,acc,0.7665714285714287
208548,acc,0.7784285714285714
370752,acc,0.7495714285714286
671988,acc,0.74
254892,acc,0.7677142857142857
764676,acc,0.7552857142857141
787848,acc,0.7702857142857144
811020,acc,0.7691428571428572
741504,acc,0.7768571428571428
324408,acc,0.7534285714285714
301236,acc,0.7368571428571428
579300,acc,0.7874285714285715
115860,acc,0.7674285714285715
509784,acc,0.7707142857142857
46344,acc,0.7365714285714285
926880,acc,0.7612857142857142
532956,acc,0.7949999999999999
69516,acc,0.6562857142857143
556128,acc,0.7934285714285714
92688,acc,0.7348571428571429
278064,acc,0.7291428571428572
347580,acc,0.7541428571428571
950052,acc,0.772
857364,acc,0.7629999999999999
695160,acc,0.7501428571428571
903708,acc,0.7571428571428571
880536,acc,0.7594285714285715
718332,acc,0.7752857142857142
834192,acc,0.7668571428571429
10,acc,0.36271428571428566
20,acc,0.363
0,acc,0.3635714285714286
100,acc,0.4837142857142857
800,acc,0.36700000000000005
200,acc,0.6070000000000001
40,acc,0.37642857142857145
400,acc,0.4524285714285714
