checkpoint (in update steps),metric_name,metric
12800,acc,0.46299999999999997
10,acc,0.3618571428571428
100000,acc,0.8372857142857141
380000,acc,0.8294285714285714
120000,acc,0.8304285714285715
20,acc,0.3612857142857143
0,acc,0.3635714285714286
160000,acc,0.7947142857142857
100,acc,0.49028571428571427
140000,acc,0.7914285714285715
280000,acc,0.8055714285714286
660000,acc,0.8122857142857144
720000,acc,0.7972857142857143
20000,acc,0.5421428571428571
980000,acc,0.8018571428571428
640000,acc,0.811
700000,acc,0.8044285714285715
580000,acc,0.8105714285714286
3200,acc,0.4054285714285714
740000,acc,0.8107142857142857
600000,acc,0.8008571428571429
480000,acc,0.812
40000,acc,0.7665714285714286
880000,acc,0.8062857142857143
60000,acc,0.7917142857142857
800,acc,0.4407142857142857
760000,acc,0.7974285714285714
620000,acc,0.8025714285714286
200,acc,0.5117142857142857
840000,acc,0.7997142857142857
900000,acc,0.7914285714285715
520000,acc,0.8118571428571428
460000,acc,0.8282857142857143
40,acc,0.3728571428571429
780000,acc,0.7952857142857142
500000,acc,0.7975714285714286
440000,acc,0.8140000000000001
80000,acc,0.8220000000000001
860000,acc,0.8134285714285714
920000,acc,0.8188571428571428
960000,acc,0.8062857142857142
820000,acc,0.8068571428571428
680000,acc,0.8092857142857143
400000,acc,0.8102857142857142
540000,acc,0.8020000000000002
1600,acc,0.4541428571428572
420000,acc,0.8130000000000001
560000,acc,0.8101428571428572
940000,acc,0.8065714285714286
800000,acc,0.7994285714285713
180000,acc,0.804
240000,acc,0.7932857142857141
300000,acc,0.7975714285714286
6400,acc,0.46042857142857146
1000000,acc,0.8058571428571428
260000,acc,0.8247142857142856
320000,acc,0.8180000000000002
360000,acc,0.8002857142857142
220000,acc,0.8137142857142858
400,acc,0.40057142857142863
340000,acc,0.7994285714285715
200000,acc,0.7767142857142858
