checkpoint (in update steps),metric_name,metric
224370,acc,0.8234285714285715
381429,acc,0.7801428571428571
179496,acc,0.7967142857142857
628236,acc,0.7074285714285714
471177,acc,0.7558571428571429
22437,acc,0.6301428571428571
583362,acc,0.7652857142857142
134622,acc,0.782
426303,acc,0.761142857142857
605799,acc,0.7862857142857144
403866,acc,0.7530000000000001
157059,acc,0.8
448740,acc,0.7777142857142857
0,acc,0.3635714285714286
201933,acc,0.8274285714285713
358992,acc,0.8008571428571428
650673,acc,0.7560000000000001
246807,acc,0.8375714285714286
740421,acc,0.8118571428571428
762858,acc,0.7844285714285715
785295,acc,0.7978571428571427
717984,acc,0.7765714285714286
314118,acc,0.7908571428571429
291681,acc,0.8017142857142857
560925,acc,0.7637142857142857
112185,acc,0.7735714285714286
493614,acc,0.7618571428571429
44874,acc,0.6369999999999999
897480,acc,0.7448571428571427
516051,acc,0.7835714285714286
67311,acc,0.6852857142857143
538488,acc,0.7215714285714286
89748,acc,0.7328571428571428
269244,acc,0.8182857142857143
336555,acc,0.7847142857142856
919917,acc,0.7678571428571429
830169,acc,0.7805714285714286
673110,acc,0.7871428571428571
875043,acc,0.7702857142857144
852606,acc,0.7685714285714286
695547,acc,0.7948571428571428
807732,acc,0.7732857142857144
10,acc,0.3615714285714286
20,acc,0.3591428571428571
4000,acc,0.46471428571428575
5000,acc,0.43571428571428567
100,acc,0.4997142857142857
1000,acc,0.5252857142857144
14000,acc,0.534
20000,acc,0.5662857142857144
10000,acc,0.46471428571428575
11000,acc,0.4764285714285715
15000,acc,0.5452857142857143
800,acc,0.5191428571428571
21000,acc,0.5978571428571428
200,acc,0.4878571428571429
12000,acc,0.4998571428571429
40,acc,0.363
16000,acc,0.5548571428571428
8000,acc,0.45914285714285713
22000,acc,0.5654285714285715
17000,acc,0.571
9000,acc,0.48057142857142854
13000,acc,0.4882857142857143
6000,acc,0.43000000000000005
18000,acc,0.5377142857142857
2000,acc,0.47528571428571426
400,acc,0.5072857142857143
3000,acc,0.4458571428571429
7000,acc,0.5737142857142857
19000,acc,0.581857142857143
