checkpoint (in update steps),relation_type,metric_name,metric
0,acc,0.3105590062111801
10,acc,0.28778467908902694
20,acc,0.33954451345755693
40,acc,0.2836438923395445
100,acc,0.33126293995859213
200,acc,0.2919254658385093
400,acc,0.3250517598343685
800,acc,0.3250517598343685
1000,acc,0.391304347826087
2000,acc,0.33747412008281574
3000,acc,0.2898550724637681
4000,acc,0.3064182194616977
5000,acc,0.3333333333333333
6000,acc,0.34575569358178054
7000,acc,0.2939958592132505
8000,acc,0.3105590062111801
9000,acc,0.2898550724637681
10000,acc,0.32298136645962733
11000,acc,0.2836438923395445
12000,acc,0.2608695652173913
13000,acc,0.33954451345755693
14000,acc,0.33126293995859213
15000,acc,0.32712215320910976
16000,acc,0.33540372670807456
17000,acc,0.32091097308488614
18000,acc,0.3105590062111801
19000,acc,0.33747412008281574
20000,acc,0.2732919254658385
21000,acc,0.2898550724637681
22000,acc,0.32298136645962733
22437,acc,0.33954451345755693
44874,acc,0.32298136645962733
67311,acc,0.3064182194616977
89748,acc,0.3002070393374741
112185,acc,0.3002070393374741
134622,acc,0.34368530020703936
157059,acc,0.3250517598343685
179496,acc,0.2939958592132505
201933,acc,0.2836438923395445
224370,acc,0.2815734989648033
246807,acc,0.32712215320910976
269244,acc,0.36231884057971014
291681,acc,0.34368530020703936
314118,acc,0.33540372670807456
336555,acc,0.2857142857142857
358992,acc,0.36645962732919257
381429,acc,0.35196687370600416
403866,acc,0.3146997929606625
426303,acc,0.3002070393374741
448740,acc,0.37060041407867494
471177,acc,0.3250517598343685
493614,acc,0.34782608695652173
516051,acc,0.29606625258799174
538488,acc,0.3146997929606625
560925,acc,0.31262939958592134
583362,acc,0.3064182194616977
605799,acc,0.34368530020703936
628236,acc,0.32919254658385094
650673,acc,0.2774327122153209
673110,acc,0.2919254658385093
695547,acc,0.3333333333333333
717984,acc,0.2981366459627329
740421,acc,0.2753623188405797
762858,acc,0.28778467908902694
785295,acc,0.38923395445134573
807732,acc,0.30434782608695654
830169,acc,0.34782608695652173
852606,acc,0.2981366459627329
875043,acc,0.34368530020703936
897480,acc,0.2732919254658385
919917,acc,0.3830227743271222
