checkpoint (in update steps),metric_name,metric
0,acc,0.3964285714285714
10,acc,0.3964285714285714
20,acc,0.3892857142857143
40,acc,0.3857142857142857
100,acc,0.3714285714285714
200,acc,0.1892857142857142
400,acc,0.0714285714285714
800,acc,0.2
1600,acc,0.2035714285714285
3200,acc,0.2214285714285714
6400,acc,0.175
12800,acc,0.2107142857142857
20000,acc,0.2321428571428571
40000,acc,0.2035714285714285
60000,acc,0.325
80000,acc,0.2607142857142857
100000,acc,0.2464285714285714
120000,acc,0.2678571428571428
140000,acc,0.2071428571428571
160000,acc,0.225
180000,acc,0.1964285714285714
200000,acc,0.2357142857142857
220000,acc,0.2464285714285714
240000,acc,0.2321428571428571
260000,acc,0.225
280000,acc,0.1892857142857142
300000,acc,0.1964285714285714
320000,acc,0.2714285714285714
340000,acc,0.1964285714285714
360000,acc,0.1928571428571428
380000,acc,0.2071428571428571
400000,acc,0.1928571428571428
420000,acc,0.1607142857142857
440000,acc,0.1571428571428571
460000,acc,0.1714285714285714
480000,acc,0.2071428571428571
500000,acc,0.2
520000,acc,0.2607142857142857
540000,acc,0.175
560000,acc,0.1428571428571428
580000,acc,0.1857142857142857
600000,acc,0.1857142857142857
620000,acc,0.1821428571428571
640000,acc,0.1785714285714285
660000,acc,0.1892857142857142
680000,acc,0.1857142857142857
700000,acc,0.1714285714285714
720000,acc,0.1785714285714285
740000,acc,0.1821428571428571
760000,acc,0.1678571428571428
780000,acc,0.1785714285714285
800000,acc,0.1678571428571428
820000,acc,0.1821428571428571
840000,acc,0.1821428571428571
860000,acc,0.1785714285714285
880000,acc,0.1821428571428571
900000,acc,0.1821428571428571
920000,acc,0.1964285714285714
940000,acc,0.1785714285714285
960000,acc,0.1785714285714285
980000,acc,0.1964285714285714
1000000,acc,0.1928571428571428
