checkpoint (in update steps),relation_type,metric_name,metric
0,acc,0.322
0,acc,0.322
10,acc,0.322
10,acc,0.322
20,acc,0.312
20,acc,0.312
40,acc,0.336
40,acc,0.336
100,acc,0.338
100,acc,0.338
200,acc,0.338
200,acc,0.338
400,acc,0.338
400,acc,0.338
800,acc,0.338
800,acc,0.338
1600,acc,0.338
1600,acc,0.338
3200,acc,0.338
3200,acc,0.338
6400,acc,0.338
6400,acc,0.338
12800,acc,0.338
12800,acc,0.338
20000,acc,0.336
20000,acc,0.336
40000,acc,0.338
40000,acc,0.338
60000,acc,0.34
60000,acc,0.34
80000,acc,0.318
80000,acc,0.318
100000,acc,0.36
100000,acc,0.36
120000,acc,0.34
120000,acc,0.34
140000,acc,0.338
140000,acc,0.338
160000,acc,0.338
160000,acc,0.338
180000,acc,0.338
180000,acc,0.338
200000,acc,0.34
200000,acc,0.34
220000,acc,0.34
220000,acc,0.34
240000,acc,0.338
240000,acc,0.338
260000,acc,0.34
260000,acc,0.34
280000,acc,0.338
280000,acc,0.338
300000,acc,0.338
300000,acc,0.338
320000,acc,0.338
320000,acc,0.338
340000,acc,0.338
340000,acc,0.338
360000,acc,0.338
360000,acc,0.338
380000,acc,0.338
380000,acc,0.338
400000,acc,0.338
400000,acc,0.338
420000,acc,0.338
420000,acc,0.338
440000,acc,0.338
440000,acc,0.338
460000,acc,0.338
460000,acc,0.338
480000,acc,0.338
480000,acc,0.338
500000,acc,0.338
500000,acc,0.338
520000,acc,0.338
520000,acc,0.338
540000,acc,0.338
540000,acc,0.338
560000,acc,0.338
560000,acc,0.338
580000,acc,0.338
580000,acc,0.338
600000,acc,0.338
600000,acc,0.338
620000,acc,0.366
620000,acc,0.366
640000,acc,0.338
640000,acc,0.338
660000,acc,0.338
660000,acc,0.338
680000,acc,0.338
680000,acc,0.338
700000,acc,0.338
700000,acc,0.338
720000,acc,0.338
720000,acc,0.338
740000,acc,0.338
740000,acc,0.338
760000,acc,0.338
760000,acc,0.338
780000,acc,0.338
780000,acc,0.338
800000,acc,0.338
800000,acc,0.338
820000,acc,0.336
820000,acc,0.336
840000,acc,0.338
840000,acc,0.338
860000,acc,0.338
860000,acc,0.338
880000,acc,0.338
880000,acc,0.338
900000,acc,0.338
900000,acc,0.338
920000,acc,0.338
920000,acc,0.338
940000,acc,0.338
940000,acc,0.338
960000,acc,0.338
960000,acc,0.338
980000,acc,0.338
980000,acc,0.338
1000000,acc,0.338
1000000,acc,0.338
