checkpoint (in update steps),metric_name,metric
996396,acc,0.7272857142857142
1019568,acc,0.7258571428571429
231720,acc,0.6502857142857142
393924,acc,0.6638571428571428
185376,acc,0.6655714285714286
648816,acc,0.687
486612,acc,0.6414285714285713
23172,acc,0.6708571428571428
602472,acc,0.6905714285714286
139032,acc,0.6884285714285714
440268,acc,0.6858571428571428
973224,acc,0.7271428571428571
625644,acc,0.7122857142857143
417096,acc,0.6801428571428572
162204,acc,0.660142857142857
463440,acc,0.6844285714285715
208548,acc,0.6325714285714286
370752,acc,0.6418571428571428
671988,acc,0.6967142857142855
254892,acc,0.6465714285714285
764676,acc,0.7087142857142857
787848,acc,0.7201428571428572
811020,acc,0.7181428571428573
741504,acc,0.7112857142857143
324408,acc,0.661142857142857
301236,acc,0.6558571428571429
579300,acc,0.7001428571428571
115860,acc,0.6982857142857143
509784,acc,0.66
46344,acc,0.7057142857142856
926880,acc,0.7140000000000001
532956,acc,0.6761428571428573
69516,acc,0.6978571428571428
556128,acc,0.692
92688,acc,0.6797142857142857
278064,acc,0.6511428571428571
347580,acc,0.6621428571428571
950052,acc,0.7257142857142856
857364,acc,0.7191428571428571
695160,acc,0.7142857142857143
903708,acc,0.7122857142857143
880536,acc,0.7047142857142857
718332,acc,0.7241428571428571
834192,acc,0.7039999999999998
10,acc,0.4858571428571428
20,acc,0.4857142857142857
0,acc,0.4855714285714286
100,acc,0.5338571428571429
800,acc,0.7142857142857143
200,acc,0.6021428571428572
40,acc,0.49057142857142855
400,acc,0.7141428571428572
