checkpoint (in update steps),metric_name,metric
0,acc,0.48873873873873874
10,acc,0.48536036036036034
20,acc,0.48873873873873874
40,acc,0.48873873873873874
100,acc,0.4831081081081081
200,acc,0.4966216216216216
400,acc,0.5011261261261262
800,acc,0.5022522522522522
23172,acc,0.4988738738738739
46344,acc,0.5022522522522522
69516,acc,0.5022522522522522
92688,acc,0.5033783783783784
115860,acc,0.5045045045045045
139032,acc,0.5135135135135135
162204,acc,0.5112612612612613
185376,acc,0.5067567567567568
208548,acc,0.5078828828828829
231720,acc,0.5078828828828829
254892,acc,0.5067567567567568
278064,acc,0.5180180180180181
301236,acc,0.5225225225225225
324408,acc,0.5157657657657657
347580,acc,0.5225225225225225
370752,acc,0.5259009009009009
393924,acc,0.5112612612612613
417096,acc,0.5180180180180181
440268,acc,0.5135135135135135
463440,acc,0.5236486486486487
486612,acc,0.5259009009009009
509784,acc,0.5225225225225225
532956,acc,0.5191441441441441
556128,acc,0.5067567567567568
579300,acc,0.5168918918918919
602472,acc,0.5135135135135135
625644,acc,0.5123873873873874
648816,acc,0.5123873873873874
671988,acc,0.5078828828828829
695160,acc,0.5146396396396397
718332,acc,0.5191441441441441
741504,acc,0.5304054054054054
764676,acc,0.5191441441441441
787848,acc,0.5202702702702703
811020,acc,0.5281531531531531
834192,acc,0.5157657657657657
857364,acc,0.5225225225225225
880536,acc,0.5259009009009009
903708,acc,0.5281531531531531
926880,acc,0.5236486486486487
950052,acc,0.5292792792792793
973224,acc,0.5281531531531531
996396,acc,0.5304054054054054
1019568,acc,0.5292792792792793
