checkpoint (in update steps),metric_name,metric
66694,acc,0.8873333333333333
133388,acc,0.9076666666666665
200082,acc,0.902
266776,acc,0.8981666666666667
12800,acc,0.6295000000000001
10,acc,0.5058333333333334
100000,acc,0.8963333333333332
380000,acc,0.9081666666666667
120000,acc,0.9106666666666666
20,acc,0.5065
0,acc,0.506
160000,acc,0.9009999999999999
100,acc,0.4888333333333334
140000,acc,0.9078333333333332
280000,acc,0.8968333333333333
660000,acc,0.9013333333333334
720000,acc,0.9048333333333334
20000,acc,0.7983333333333332
980000,acc,0.9096666666666665
640000,acc,0.9056666666666665
700000,acc,0.904
3200,acc,0.5023333333333333
740000,acc,0.9071666666666666
600000,acc,0.9045
480000,acc,0.9034999999999999
40000,acc,0.8621666666666666
880000,acc,0.9099999999999998
60000,acc,0.8781666666666667
800,acc,0.4948333333333334
760000,acc,0.9064999999999999
620000,acc,0.9078333333333334
200,acc,0.48983333333333334
840000,acc,0.91
900000,acc,0.9081666666666665
520000,acc,0.8991666666666668
460000,acc,0.9039999999999999
40,acc,0.5048333333333334
780000,acc,0.9063333333333334
500000,acc,0.8985
440000,acc,0.9063333333333333
80000,acc,0.8971666666666668
860000,acc,0.9086666666666666
920000,acc,0.9074999999999999
960000,acc,0.9129999999999999
820000,acc,0.904
680000,acc,0.9043333333333333
400000,acc,0.904
540000,acc,0.904
1600,acc,0.5078333333333334
420000,acc,0.8986666666666666
560000,acc,0.9095
940000,acc,0.91
800000,acc,0.9036666666666665
180000,acc,0.904
240000,acc,0.8905
300000,acc,0.9056666666666667
6400,acc,0.5115000000000001
1000000,acc,0.9113333333333332
260000,acc,0.904
320000,acc,0.8996666666666666
360000,acc,0.8998333333333335
220000,acc,0.8996666666666666
400,acc,0.4968333333333333
340000,acc,0.9011666666666667
200000,acc,0.903
