checkpoint (in update steps),metric_name,metric
12800,acc,0.6495
10,acc,0.5068333333333334
100000,acc,0.9041666666666667
380000,acc,0.9151666666666666
120000,acc,0.9036666666666667
20,acc,0.5068333333333334
0,acc,0.507
160000,acc,0.9093333333333334
100,acc,0.5139999999999999
140000,acc,0.9108333333333333
280000,acc,0.9115000000000001
660000,acc,0.9108333333333333
720000,acc,0.9136666666666665
20000,acc,0.8091666666666667
980000,acc,0.9189999999999999
640000,acc,0.9088333333333333
700000,acc,0.9101666666666666
580000,acc,0.9081666666666667
3200,acc,0.5021666666666667
740000,acc,0.9151666666666666
600000,acc,0.9011666666666667
480000,acc,0.914
40000,acc,0.8821666666666665
880000,acc,0.9115000000000001
60000,acc,0.9018333333333333
800,acc,0.5101666666666667
760000,acc,0.9119999999999999
620000,acc,0.914
200,acc,0.5221666666666667
840000,acc,0.9175
900000,acc,0.9133333333333334
520000,acc,0.9153333333333333
460000,acc,0.9119999999999999
40,acc,0.5078333333333332
780000,acc,0.9125
500000,acc,0.9113333333333332
440000,acc,0.9149999999999999
80000,acc,0.899
860000,acc,0.9168333333333333
920000,acc,0.9153333333333333
960000,acc,0.9158333333333334
820000,acc,0.9206666666666666
680000,acc,0.911
400000,acc,0.9119999999999999
540000,acc,0.9131666666666668
1600,acc,0.5035000000000001
420000,acc,0.9155000000000001
560000,acc,0.9089999999999999
940000,acc,0.9154999999999999
800000,acc,0.918
180000,acc,0.9043333333333333
240000,acc,0.9144999999999999
300000,acc,0.9115000000000001
6400,acc,0.5123333333333333
1000000,acc,0.9183333333333333
260000,acc,0.9095
320000,acc,0.9136666666666665
360000,acc,0.9219999999999998
220000,acc,0.9156666666666666
400,acc,0.5043333333333333
340000,acc,0.9091666666666667
200000,acc,0.9111666666666666
